left,bottom,right,top,Area
116000,5949000,117000,5950000,997195.262
116000,5950000,117000,5951000,997195.367
116000,5951000,117000,5952000,997195.359
116000,5952000,117000,5953000,997195.191
116000,5953000,117000,5954000,997195.399
116000,5954000,117000,5955000,997195.254
116000,5955000,117000,5956000,997195.466
116000,5956000,117000,5957000,997195.29
116000,5957000,117000,5958000,997195.488
116000,5958000,117000,5959000,997195.226
116000,5959000,117000,5960000,997195.427
116000,5960000,117000,5961000,997195.335
116000,5961000,117000,5962000,997195.282
116000,5962000,117000,5963000,997195.431
116000,5963000,117000,5964000,997195.343
116000,5964000,117000,5965000,997195.443
116000,5965000,117000,5966000,997195.555
116000,5966000,117000,5967000,997195.438
116000,5967000,117000,5968000,997195.346
116000,5968000,117000,5969000,997195.446
116000,5969000,117000,5970000,997195.489
116000,5970000,117000,5971000,997195.423
116000,5971000,117000,5972000,997195.389
116000,5972000,117000,5973000,997195.488
116000,5973000,117000,5974000,997195.469
116000,5974000,117000,5975000,997195.436
116000,5975000,117000,5976000,997195.514
116000,5976000,117000,5977000,997195.434
116000,5977000,117000,5978000,997195.525
116000,5978000,117000,5979000,997195.519
116000,5979000,117000,5980000,997195.587
116000,5980000,117000,5981000,997195.522
116000,5981000,117000,5982000,997195.676
116000,5982000,117000,5983000,997195.38
116000,5988000,117000,5989000,997195.563
116000,5989000,117000,5990000,997195.561
116000,5990000,117000,5991000,997195.511
116000,5991000,117000,5992000,997195.736
116000,5992000,117000,5993000,997195.605
116000,5993000,117000,5994000,997195.448
116000,5994000,117000,5995000,997195.657
116000,5995000,117000,5996000,997195.621
116000,5996000,117000,5997000,997195.633
116000,5997000,117000,5998000,997195.751
116000,5998000,117000,5999000,997195.617
117000,5912000,118000,5913000,997213.673
117000,5913000,118000,5914000,997213.749
117000,5914000,118000,5915000,997213.822
117000,5915000,118000,5916000,997213.716
117000,5916000,118000,5917000,997213.96
117000,5917000,118000,5918000,997213.727
117000,5918000,118000,5919000,997213.863
117000,5919000,118000,5920000,997213.856
117000,5920000,118000,5921000,997213.752
117000,5921000,118000,5922000,997213.822
117000,5922000,118000,5923000,997213.85
117000,5923000,118000,5924000,997213.906
117000,5924000,118000,5925000,997213.652
117000,5925000,118000,5926000,997213.82
117000,5926000,118000,5927000,997214.034
117000,5927000,118000,5928000,997213.846
117000,5928000,118000,5929000,997213.986
117000,5929000,118000,5930000,997213.796
117000,5930000,118000,5931000,997213.915
117000,5931000,118000,5932000,997213.816
117000,5932000,118000,5933000,997213.974
117000,5933000,118000,5934000,997213.853
117000,5934000,118000,5935000,997213.891
117000,5935000,118000,5936000,997213.937
117000,5936000,118000,5937000,997213.991
117000,5937000,118000,5938000,997213.827
117000,5938000,118000,5939000,997214.173
117000,5939000,118000,5940000,997213.778
117000,5940000,118000,5941000,997213.991
117000,5941000,118000,5942000,997214.059
117000,5942000,118000,5943000,997213.946
117000,5943000,118000,5944000,997213.967
117000,5944000,118000,5945000,997213.94
117000,5945000,118000,5946000,997213.901
117000,5946000,118000,5947000,997214.181
117000,5947000,118000,5948000,997214.003
117000,5948000,118000,5949000,997214.012
117000,5949000,118000,5950000,997213.918
117000,5950000,118000,5951000,997214.088
117000,5951000,118000,5952000,997213.944
117000,5952000,118000,5953000,997214.253
117000,5953000,118000,5954000,997213.947
117000,5954000,118000,5955000,997214.189
117000,5955000,118000,5956000,997214.021
117000,5956000,118000,5957000,997214.047
117000,5957000,118000,5958000,997213.923
117000,5958000,118000,5959000,997214.286
117000,5959000,118000,5960000,997214.037
117000,5960000,118000,5961000,997214.053
117000,5961000,118000,5962000,997214.143
117000,5962000,118000,5963000,997214.254
117000,5963000,118000,5964000,997214.16
117000,5964000,118000,5965000,997214.016
117000,5965000,118000,5966000,997214.113
117000,5966000,118000,5967000,997214.058
117000,5967000,118000,5968000,997214.271
117000,5968000,118000,5969000,997214.052
117000,5969000,118000,5970000,997214.317
117000,5970000,118000,5971000,997214.123
117000,5971000,118000,5972000,997214.162
117000,5972000,118000,5973000,997214.223
117000,5973000,118000,5974000,997214.303
117000,5974000,118000,5975000,997214.119
117000,5975000,118000,5976000,997214.364
117000,5976000,118000,5977000,997214.127
117000,5977000,118000,5978000,997214.254
117000,5978000,118000,5979000,997214.216
117000,5979000,118000,5980000,997214.157
117000,5980000,118000,5981000,997214.26
117000,5981000,118000,5982000,997214.182
117000,5982000,118000,5983000,997214.487
117000,5983000,118000,5984000,997214.23
117000,5988000,118000,5989000,997214.131
117000,5989000,118000,5990000,997214.451
117000,5990000,118000,5991000,997214.375
117000,5991000,118000,5992000,997214.199
117000,5992000,118000,5993000,997214.321
117000,5993000,118000,5994000,997214.527
117000,5994000,118000,5995000,997214.192
117000,5995000,118000,5996000,997214.533
117000,5996000,118000,5997000,997214.186
117000,5997000,118000,5998000,997214.484
117000,5998000,118000,5999000,997214.367
118000,5912000,119000,5913000,997232.364
118000,5913000,119000,5914000,997232.57
118000,5914000,119000,5915000,997232.485
118000,5915000,119000,5916000,997232.414
118000,5916000,119000,5917000,997232.335
118000,5917000,119000,5918000,997232.607
118000,5918000,119000,5919000,997232.326
118000,5919000,119000,5920000,997232.562
118000,5920000,119000,5921000,997232.567
118000,5921000,119000,5922000,997232.508
118000,5922000,119000,5923000,997232.476
118000,5923000,119000,5924000,997232.512
118000,5924000,119000,5925000,997232.577
118000,5925000,119000,5926000,997232.653
118000,5926000,119000,5927000,997232.435
118000,5927000,119000,5928000,997232.549
118000,5928000,119000,5929000,997232.466
118000,5929000,119000,5930000,997232.616
118000,5930000,119000,5931000,997232.567
118000,5931000,119000,5932000,997232.736
118000,5932000,119000,5933000,997232.423
118000,5933000,119000,5934000,997232.571
118000,5934000,119000,5935000,997232.727
118000,5935000,119000,5936000,997232.7
118000,5936000,119000,5937000,997232.422
118000,5937000,119000,5938000,997232.767
118000,5938000,119000,5939000,997232.599
118000,5939000,119000,5940000,997232.734
118000,5940000,119000,5941000,997232.391
118000,5941000,119000,5942000,997232.801
118000,5942000,119000,5943000,997232.563
118000,5943000,119000,5944000,997232.688
118000,5944000,119000,5945000,997232.688
118000,5945000,119000,5946000,997232.806
118000,5946000,119000,5947000,997232.667
118000,5947000,119000,5948000,997232.72
118000,5948000,119000,5949000,997232.594
118000,5949000,119000,5950000,997232.878
118000,5950000,119000,5951000,997232.556
118000,5951000,119000,5952000,997232.911
118000,5952000,119000,5953000,997232.612
118000,5953000,119000,5954000,997232.769
118000,5954000,119000,5955000,997232.853
118000,5955000,119000,5956000,997232.551
118000,5956000,119000,5957000,997232.737
118000,5957000,119000,5958000,997232.925
118000,5958000,119000,5959000,997232.779
118000,5959000,119000,5960000,997232.677
118000,5960000,119000,5961000,997232.93
118000,5961000,119000,5962000,997232.756
118000,5962000,119000,5963000,997232.697
118000,5963000,119000,5964000,997232.885
118000,5964000,119000,5965000,997232.936
118000,5965000,119000,5966000,997232.699
118000,5966000,119000,5967000,997232.906
118000,5967000,119000,5968000,997232.778
118000,5968000,119000,5969000,997232.9
118000,5969000,119000,5970000,997232.808
118000,5970000,119000,5971000,997232.74
118000,5971000,119000,5972000,997233.046
118000,5972000,119000,5973000,997232.959
118000,5973000,119000,5974000,997232.74
118000,5974000,119000,5975000,997232.975
118000,5975000,119000,5976000,997232.715
118000,5976000,119000,5977000,997232.996
118000,5977000,119000,5978000,997232.838
118000,5978000,119000,5979000,997233.081
118000,5979000,119000,5980000,997232.839
118000,5980000,119000,5981000,997233.006
118000,5981000,119000,5982000,997232.889
118000,5982000,119000,5983000,997232.958
118000,5983000,119000,5984000,997233.013
118000,5988000,119000,5989000,997233.042
118000,5989000,119000,5990000,997232.92
118000,5990000,119000,5991000,997233.022
118000,5991000,119000,5992000,997233.232
118000,5992000,119000,5993000,997232.948
118000,5993000,119000,5994000,997233.002
118000,5994000,119000,5995000,997232.969
118000,5995000,119000,5996000,997232.973
118000,5996000,119000,5997000,997233.217
118000,5997000,119000,5998000,997232.908
118000,5998000,119000,5999000,997233.171
119000,5912000,120000,5913000,989137.721
119000,5913000,120000,5914000,997251.099
119000,5914000,120000,5915000,997250.916
119000,5915000,120000,5916000,997251.237
119000,5916000,120000,5917000,997251.174
119000,5917000,120000,5918000,997251.085
119000,5918000,120000,5919000,997251.235
119000,5919000,120000,5920000,997251.057
119000,5920000,120000,5921000,997251.06
119000,5921000,120000,5922000,997251.186
119000,5922000,120000,5923000,997251.117
119000,5923000,120000,5924000,997251.19
119000,5924000,120000,5925000,997251.257
119000,5925000,120000,5926000,997251.086
119000,5926000,120000,5927000,997251.229
119000,5927000,120000,5928000,997251.158
119000,5928000,120000,5929000,997251.299
119000,5929000,120000,5930000,997251.131
119000,5930000,120000,5931000,997251.219
119000,5931000,120000,5932000,997251.147
119000,5932000,120000,5933000,997251.212
119000,5933000,120000,5934000,997251.253
119000,5934000,120000,5935000,997251.334
119000,5935000,120000,5936000,997251.13
119000,5936000,120000,5937000,997251.399
119000,5937000,120000,5938000,997251.17
119000,5938000,120000,5939000,997251.229
119000,5939000,120000,5940000,997251.241
119000,5940000,120000,5941000,997251.389
119000,5941000,120000,5942000,997251.305
119000,5942000,120000,5943000,997251.374
119000,5943000,120000,5944000,997251.206
119000,5944000,120000,5945000,997251.421
119000,5945000,120000,5946000,997251.173
119000,5946000,120000,5947000,997251.286
119000,5947000,120000,5948000,997251.388
119000,5948000,120000,5949000,997251.382
119000,5949000,120000,5950000,997251.327
119000,5950000,120000,5951000,997251.348
119000,5951000,120000,5952000,997251.396
119000,5952000,120000,5953000,997251.222
119000,5953000,120000,5954000,997251.487
119000,5954000,120000,5955000,997251.246
119000,5955000,120000,5956000,997251.518
119000,5956000,120000,5957000,997251.546
119000,5957000,120000,5958000,997251.266
119000,5958000,120000,5959000,997251.379
119000,5959000,120000,5960000,997251.475
119000,5960000,120000,5961000,997251.335
119000,5961000,120000,5962000,997251.569
119000,5962000,120000,5963000,997251.374
119000,5963000,120000,5964000,997251.447
119000,5964000,120000,5965000,997251.353
119000,5965000,120000,5966000,997251.687
119000,5966000,120000,5967000,997251.279
119000,5967000,120000,5968000,997251.601
119000,5968000,120000,5969000,997251.436
119000,5969000,120000,5970000,997251.371
119000,5970000,120000,5971000,997251.75
119000,5971000,120000,5972000,997251.254
119000,5972000,120000,5973000,997251.543
119000,5973000,120000,5974000,997251.531
119000,5974000,120000,5975000,997251.428
119000,5975000,120000,5976000,997251.7
119000,5976000,120000,5977000,997251.634
119000,5977000,120000,5978000,997251.468
119000,5978000,120000,5979000,997251.422
119000,5979000,120000,5980000,997251.742
119000,5980000,120000,5981000,997251.453
119000,5981000,120000,5982000,997251.564
119000,5982000,120000,5983000,997251.68
119000,5983000,120000,5984000,997251.412
119000,5987000,120000,5988000,997184.127
119000,5988000,120000,5989000,997251.618
119000,5989000,120000,5990000,997251.545
119000,5990000,120000,5991000,997251.693
119000,5991000,120000,5992000,997251.576
119000,5992000,120000,5993000,997251.564
119000,5993000,120000,5994000,997251.625
119000,5994000,120000,5995000,997251.87
119000,5995000,120000,5996000,997251.758
119000,5996000,120000,5997000,997251.464
119000,5997000,120000,5998000,997251.731
119000,5998000,120000,5999000,997251.698
120000,5912000,121000,5913000,997269.761
120000,5913000,121000,5914000,997269.599
120000,5914000,121000,5915000,997269.829
120000,5915000,121000,5916000,997269.599
120000,5916000,121000,5917000,997269.722
120000,5917000,121000,5918000,997269.707
120000,5918000,121000,5919000,997269.684
120000,5919000,121000,5920000,997269.788
120000,5920000,121000,5921000,997269.62
120000,5921000,121000,5922000,997269.767
120000,5922000,121000,5923000,997269.733
120000,5923000,121000,5924000,997269.846
120000,5924000,121000,5925000,997269.59
120000,5925000,121000,5926000,997269.931
120000,5926000,121000,5927000,997269.738
120000,5927000,121000,5928000,997269.757
120000,5928000,121000,5929000,997269.717
120000,5929000,121000,5930000,997269.853
120000,5930000,121000,5931000,997269.924
120000,5931000,121000,5932000,997269.741
120000,5932000,121000,5933000,997269.853
120000,5933000,121000,5934000,997269.742
120000,5934000,121000,5935000,997269.758
120000,5935000,121000,5936000,997269.949
120000,5936000,121000,5937000,997269.735
120000,5937000,121000,5938000,997269.928
120000,5938000,121000,5939000,997269.806
120000,5939000,121000,5940000,997269.993
120000,5940000,121000,5941000,997269.888
120000,5941000,121000,5942000,997269.752
120000,5942000,121000,5943000,997269.754
120000,5943000,121000,5944000,997270.028
120000,5944000,121000,5945000,997269.876
120000,5945000,121000,5946000,997270.069
120000,5946000,121000,5947000,997269.762
120000,5947000,121000,5948000,997269.814
120000,5948000,121000,5949000,997269.876
120000,5949000,121000,5950000,997270.039
120000,5950000,121000,5951000,997269.959
120000,5951000,121000,5952000,997270.038
120000,5952000,121000,5953000,997270.029
120000,5953000,121000,5954000,997269.871
120000,5954000,121000,5955000,997269.945
120000,5955000,121000,5956000,997270.062
120000,5956000,121000,5957000,997269.863
120000,5957000,121000,5958000,997270.081
120000,5958000,121000,5959000,997269.892
120000,5959000,121000,5960000,997270.134
120000,5960000,121000,5961000,997269.951
120000,5961000,121000,5962000,997269.96
120000,5962000,121000,5963000,997270.082
120000,5963000,121000,5964000,997270.135
120000,5964000,121000,5965000,997269.962
120000,5965000,121000,5966000,997269.961
120000,5966000,121000,5967000,997270.04
120000,5967000,121000,5968000,997270.118
120000,5968000,121000,5969000,997270.084
120000,5969000,121000,5970000,997270.15
120000,5970000,121000,5971000,997269.951
120000,5971000,121000,5972000,997270.202
120000,5972000,121000,5973000,997269.991
120000,5973000,121000,5974000,997270.152
120000,5974000,121000,5975000,997270.235
120000,5975000,121000,5976000,997270.044
120000,5976000,121000,5977000,997270.054
120000,5977000,121000,5978000,997270.124
120000,5978000,121000,5979000,997270.115
120000,5979000,121000,5980000,997270.148
120000,5980000,121000,5981000,997270.265
120000,5981000,121000,5982000,997270.183
120000,5982000,121000,5983000,997270.043
